employee_id,department,job_role,manager_id,manager_name,shift,hire_date,exit_date,employment_status,exit_reason,age,monthly_income_usd,overtime_flag,avg_monthly_overtime_hours,absenteeism_days_12m,job_satisfaction,work_life_balance,performance_rating,years_since_promotion,training_hours_12m,commute_distance_km,tenure_years,attrition
EMP0608,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Rotating,2021-08-12,,Active,,48,1430.0,Yes,22.8,6,2,4,3,4,30.3,40.4,4.39,No
EMP0609,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Rotating,2025-01-18,,Active,,46,1253.0,No,2.7,5,4,2,2,0,23.4,22.0,0.95,No
EMP0610,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2020-01-15,,Active,,51,903.0,No,4.1,3,4,3,4,5,34.2,25.8,5.96,No
EMP0611,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2020-10-05,,Active,,50,1611.0,No,4.6,6,4,1,3,0,28.7,35.1,5.24,No
EMP0612,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Night,2020-02-29,,Active,,44,1347.0,No,8.6,4,5,2,5,2,51.2,20.7,5.84,No
EMP0613,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2018-12-15,,Active,,40,1124.0,No,2.6,4,2,4,3,5,23.8,13.2,7.04,No
EMP0614,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2021-01-18,,Active,,31,961.0,Yes,36.0,2,4,3,3,4,46.5,15.7,4.95,No
EMP0615,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Day,2021-04-15,,Active,,40,1383.0,No,5.6,6,1,1,3,3,41.5,20.5,4.71,No
EMP0616,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2021-06-25,,Active,,43,1161.0,No,2.0,12,3,3,3,4,31.5,25.9,4.52,No
EMP0617,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2025-08-24,,Active,,48,952.0,No,7.8,10,5,3,2,0,38.4,21.5,0.35,No
EMP0618,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Rotating,2023-04-28,2025-07-24,Exited,Personal reasons,30,1204.0,No,5.4,2,1,2,3,1,15.5,23.3,2.24,Yes
EMP0619,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Night,2019-03-05,,Active,,23,1422.0,No,2.2,9,3,5,2,4,19.7,27.9,6.83,No
EMP0620,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2024-12-31,2025-08-27,Exited,Career change,52,1106.0,No,7.7,5,3,3,5,0,26.8,24.2,0.65,Yes
EMP0621,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Day,2018-04-16,,Active,,24,1257.0,No,6.4,14,4,2,5,1,24.6,4.7,7.71,No
EMP0622,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Day,2020-05-04,,Active,,52,1238.0,No,2.6,13,3,4,4,5,48.5,20.9,5.66,No
EMP0623,Engineering,Industrial Engineer,MGR-E03,Huynh Gia Han,Day,2022-04-08,,Active,,35,2094.0,Yes,33.0,6,4,4,4,0,50.8,7.2,3.73,No
EMP0624,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2023-03-02,,Active,,42,1063.0,Yes,32.8,2,4,2,5,1,53.9,13.3,2.83,No
EMP0625,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2022-08-17,,Active,,32,777.0,Yes,24.0,7,4,3,3,1,29.2,19.9,3.37,No
EMP0626,Production,Line Leader,MGR-P04,Pham Hoang Duy,Rotating,2021-07-17,,Active,,25,1351.0,No,7.2,5,3,4,5,0,53.7,8.8,4.46,No
EMP0627,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Day,2022-09-24,2025-04-30,Exited,Career change,35,1546.0,Yes,28.1,11,3,4,4,0,34.2,12.2,2.6,Yes
EMP0628,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2024-04-12,,Active,,40,1297.0,Yes,15.4,10,2,4,3,0,21.0,2.1,1.72,No
EMP0629,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2018-11-19,,Active,,36,1124.0,No,3.8,2,4,2,3,2,27.8,12.0,7.12,No
EMP0630,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2023-02-28,,Active,,25,2407.0,No,2.9,5,3,2,3,2,34.1,17.8,2.84,No
EMP0631,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2018-06-13,,Active,,47,2106.0,No,1.8,4,4,4,3,2,36.0,17.3,7.55,No
EMP0632,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Day,2019-05-02,,Active,,40,1420.0,No,2.7,4,1,3,4,1,12.8,30.2,6.67,No
EMP0633,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2022-07-04,,Active,,45,1167.0,No,4.5,6,4,3,3,3,15.6,10.6,3.49,No
EMP0634,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Rotating,2018-05-12,,Active,,35,1449.0,No,3.0,7,4,4,4,6,51.5,33.6,7.64,No
EMP0635,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2024-02-21,,Active,,22,1213.0,No,5.2,3,1,2,3,0,20.1,9.4,1.86,No
EMP0636,Engineering,Process Engineer,MGR-E01,Truong Minh Duc,Day,2023-08-28,,Active,,51,2053.0,No,4.8,12,4,4,3,2,26.9,29.2,2.34,No
EMP0637,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2023-09-23,,Active,,52,1377.0,Yes,23.8,7,3,5,4,2,34.0,15.4,2.27,No
EMP0638,Maintenance,Facilities Technician,MGR-M01,Do Tuan Kiet,Rotating,2019-12-06,,Active,,24,1312.0,No,5.5,11,1,3,4,2,19.8,20.4,6.07,No
EMP0639,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2020-02-08,,Active,,48,1291.0,Yes,20.0,6,3,4,3,2,26.8,7.0,5.89,No
EMP0640,Production,Line Leader,MGR-P03,Le Thanh Cong,Rotating,2020-12-05,,Active,,50,1077.0,No,3.4,8,4,2,3,2,26.1,15.8,5.07,No
EMP0641,Production,Production Technician,MGR-P02,Tran Quoc Bao,Night,2025-07-03,,Active,,35,986.0,No,2.9,10,5,4,1,0,9.0,5.8,0.5,No
EMP0642,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2023-11-10,,Active,,31,923.0,No,2.5,9,4,1,4,2,43.4,18.8,2.14,No
EMP0643,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Day,2019-03-06,,Active,,34,1561.0,No,3.6,5,4,3,3,3,24.9,9.9,6.82,No
EMP0644,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2019-05-19,,Active,,42,1188.0,Yes,22.6,6,3,2,5,5,17.0,8.5,6.62,No
EMP0645,Production,Line Leader,MGR-P04,Pham Hoang Duy,Rotating,2018-07-06,,Active,,50,1186.0,No,2.3,6,2,4,4,6,21.6,40.4,7.49,No
EMP0646,HR & Administration,Payroll Specialist,MGR-H01,Luong Phuong Thao,Day,2019-07-18,,Active,,23,1205.0,No,7.6,3,2,4,3,0,50.7,17.7,6.46,No
EMP0647,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2020-05-03,,Active,,36,995.0,No,1.3,6,1,3,4,4,23.8,23.0,5.66,No
EMP0648,Engineering,Automation Engineer,MGR-E03,Huynh Gia Han,Day,2023-09-05,,Active,,35,2004.0,Yes,27.2,5,1,3,4,1,32.1,28.8,2.32,No
EMP0649,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Night,2022-07-25,,Active,,25,871.0,No,0.7,13,2,5,3,0,39.1,37.9,3.44,No
EMP0650,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Night,2025-09-10,,Active,,36,1304.0,No,1.6,8,3,4,3,0,17.7,23.0,0.31,No
EMP0651,Production,Line Leader,MGR-P04,Pham Hoang Duy,Night,2025-04-10,,Active,,21,1164.0,No,4.4,3,4,5,5,0,23.8,28.3,0.73,No
EMP0652,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2025-03-08,,Active,,41,1213.0,Yes,41.2,4,3,4,3,0,17.8,23.1,0.82,No
EMP0653,Engineering,Automation Engineer,MGR-E03,Huynh Gia Han,Day,2025-01-27,,Active,,29,2047.0,No,3.9,6,4,4,3,0,42.5,25.7,0.93,No
EMP0654,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Rotating,2019-07-13,,Active,,27,1489.0,No,3.9,9,4,4,3,1,19.7,36.2,6.47,No
EMP0655,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Night,2020-05-14,2025-01-08,Exited,Career change,48,1216.0,Yes,25.4,2,2,3,3,2,37.9,19.1,4.65,Yes
EMP0656,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Rotating,2018-06-12,,Active,,40,1153.0,No,4.9,5,2,2,4,5,27.4,4.4,7.55,No
EMP0657,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Rotating,2021-05-26,,Active,,40,1297.0,No,5.3,3,3,4,4,0,44.5,22.1,4.6,No
EMP0658,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Rotating,2023-05-01,,Active,,42,1145.0,No,1.5,5,5,4,1,1,18.6,5.3,2.67,No
EMP0659,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2021-03-10,,Active,,43,1035.0,No,9.1,2,4,3,3,1,30.6,14.8,4.81,No
EMP0660,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2022-08-14,,Active,,44,1104.0,No,5.0,7,3,4,3,1,51.2,29.5,3.38,No
EMP0661,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Day,2022-05-06,,Active,,38,1212.0,No,8.5,2,5,4,3,3,11.5,1.5,3.66,No
EMP0662,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Rotating,2021-06-11,,Active,,50,1186.0,No,3.4,4,5,5,3,0,11.4,13.7,4.56,No
EMP0663,Engineering,Industrial Engineer,MGR-E02,Ngo Bao Chau,Day,2023-08-19,,Active,,47,1799.0,No,5.0,5,4,5,4,0,31.6,23.3,2.37,No
EMP0664,HR & Administration,HR Specialist,MGR-H01,Luong Phuong Thao,Day,2018-02-19,2025-01-26,Exited,Personal reasons,26,1044.0,Yes,15.0,7,3,4,4,5,26.6,22.6,6.93,Yes
EMP0665,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2024-08-28,,Active,,39,1077.0,Yes,32.7,8,2,3,4,1,18.7,23.2,1.34,No
EMP0666,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2023-12-12,,Active,,47,1782.0,No,5.0,2,3,3,4,1,41.3,31.8,2.05,No
EMP0667,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Rotating,2023-02-05,,Active,,25,1417.0,No,2.2,8,5,3,3,2,6.9,13.6,2.9,No
EMP0668,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2020-03-25,,Active,,24,1343.0,Yes,44.4,6,3,2,3,3,24.9,24.4,5.77,No
EMP0669,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2023-10-13,,Active,,30,1491.0,Yes,19.5,12,3,3,3,0,38.4,3.4,2.22,No
EMP0670,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2025-02-02,,Active,,49,1156.0,Yes,27.5,2,5,3,5,0,21.3,23.4,0.91,No
EMP0671,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Night,2018-01-22,,Active,,30,1025.0,No,4.2,7,5,4,3,5,39.4,19.9,7.94,No
EMP0672,Engineering,Automation Engineer,MGR-E01,Truong Minh Duc,Day,2022-08-30,,Active,,41,2227.0,No,2.2,11,3,2,3,3,24.6,10.6,3.34,No
EMP0673,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2023-03-15,2024-10-31,Exited,Career change,47,956.0,No,3.4,15,1,5,3,1,39.9,25.7,1.63,Yes
EMP0674,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2019-08-06,,Active,,36,1314.0,No,1.2,3,4,5,3,3,47.2,18.1,6.4,No
EMP0675,Supply Chain,Logistics Analyst,MGR-S01,Phan Ngoc Mai,Day,2023-06-08,,Active,,46,1402.0,No,4.8,10,3,4,3,0,17.0,6.9,2.57,No
EMP0676,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2025-10-03,,Active,,48,1035.0,No,2.2,3,2,5,5,0,24.5,20.6,0.24,No
EMP0677,Production,Line Leader,MGR-P03,Le Thanh Cong,Night,2021-03-30,,Active,,44,1267.0,No,1.9,8,3,4,3,0,13.2,13.7,4.76,No
EMP0678,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2018-12-16,,Active,,39,1233.0,No,2.7,16,5,1,3,1,33.7,12.1,7.04,No
EMP0679,Production,Production Technician,MGR-P03,Le Thanh Cong,Rotating,2025-11-28,,Active,,25,1006.0,No,4.0,6,3,3,4,0,38.1,16.6,0.09,No
EMP0680,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2019-11-12,2024-09-16,Exited,Relocation,23,952.0,No,6.5,13,1,2,3,2,23.2,9.2,4.85,Yes
EMP0681,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2018-09-04,,Active,,24,812.0,No,9.7,1,2,2,3,0,26.8,15.4,7.32,No
EMP0682,Engineering,Automation Engineer,MGR-E03,Huynh Gia Han,Day,2020-09-25,,Active,,31,2403.0,No,4.3,13,4,4,4,3,10.6,35.1,5.26,No
EMP0683,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Night,2025-09-28,2025-12-06,Exited,Better opportunity,42,1750.0,Yes,38.1,6,3,5,4,0,45.7,4.1,0.19,Yes
EMP0684,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2020-06-14,,Active,,39,1342.0,Yes,20.9,2,3,3,3,2,31.0,6.8,5.55,No
EMP0685,Supply Chain,Logistics Analyst,MGR-S01,Phan Ngoc Mai,Night,2022-05-07,2025-04-13,Exited,Relocation,53,1535.0,Yes,27.3,3,3,2,4,3,29.4,21.0,2.93,Yes
EMP0686,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2019-01-26,,Active,,31,892.0,No,5.6,6,5,3,4,5,30.4,3.9,6.93,No
EMP0687,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2024-07-05,,Active,,50,891.0,Yes,26.3,9,2,3,3,1,29.4,20.1,1.49,No
EMP0688,Supply Chain,Material Planner,MGR-S02,Dang Quang Huy,Rotating,2025-10-06,,Active,,48,1651.0,Yes,43.4,5,4,4,5,0,24.9,13.2,0.24,No
EMP0689,Production,Line Leader,MGR-P03,Le Thanh Cong,Night,2023-11-04,,Active,,36,1339.0,Yes,41.1,11,4,4,3,1,48.6,10.0,2.16,No
EMP0690,Engineering,Industrial Engineer,MGR-E02,Ngo Bao Chau,Day,2023-10-14,2025-06-02,Exited,Personal reasons,46,2134.0,Yes,14.1,3,4,3,5,1,9.6,28.8,1.63,Yes
EMP0691,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Night,2022-02-22,,Active,,21,1269.0,No,4.7,6,5,2,2,2,31.8,12.3,3.85,No
EMP0692,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2019-03-23,,Active,,47,1018.0,No,5.7,16,4,2,3,3,32.4,28.8,6.78,No
EMP0693,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Night,2022-03-04,,Active,,24,1241.0,No,6.2,1,3,1,4,1,24.9,23.5,3.83,No
EMP0694,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2024-09-26,,Active,,38,2177.0,No,6.5,8,4,1,3,0,19.8,29.7,1.26,No
EMP0695,Engineering,Automation Engineer,MGR-E01,Truong Minh Duc,Day,2021-04-30,,Active,,26,2057.0,Yes,39.5,8,4,3,3,2,12.7,21.0,4.67,No
EMP0696,Engineering,Automation Engineer,MGR-E03,Huynh Gia Han,Day,2021-10-27,,Active,,21,1970.0,No,3.3,9,3,3,5,4,33.4,14.8,4.18,No
EMP0697,Production,Production Technician,MGR-P04,Pham Hoang Duy,Night,2018-07-17,,Active,,21,1141.0,Yes,16.6,3,2,4,2,2,21.7,10.9,7.46,No
EMP0698,Production,Production Operator,MGR-P04,Pham Hoang Duy,Night,2019-10-29,2025-03-10,Exited,Relocation,47,870.0,Yes,21.7,5,4,4,3,2,23.6,13.1,5.36,Yes
EMP0699,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Day,2021-04-29,,Active,,49,1355.0,No,3.0,10,3,4,3,3,23.2,12.2,4.67,No
EMP0700,Production,Production Operator,MGR-P04,Pham Hoang Duy,Rotating,2020-09-25,,Active,,22,969.0,No,6.3,3,3,3,3,5,31.8,15.6,5.26,No
EMP0701,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Night,2019-07-18,,Active,,53,1793.0,Yes,25.5,3,4,4,3,0,24.9,10.9,6.46,No
EMP0702,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2020-12-22,,Active,,47,2122.0,Yes,24.4,3,4,2,3,5,33.0,9.0,5.02,No
EMP0703,Supply Chain,Warehouse Coordinator,MGR-S01,Phan Ngoc Mai,Day,2023-05-10,2025-10-14,Exited,Relocation,36,1044.0,Yes,21.9,11,3,2,4,1,34.0,12.2,2.43,Yes
EMP0704,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2018-10-30,,Active,,39,884.0,No,4.2,4,2,2,4,0,39.8,8.9,7.17,No
EMP0705,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2022-06-03,,Active,,41,1863.0,Yes,24.6,1,2,5,3,2,21.4,14.6,3.58,No
EMP0706,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2020-12-31,,Active,,33,1148.0,No,6.2,3,5,4,4,1,26.2,5.9,5.0,No
EMP0707,Production,Line Leader,MGR-P02,Tran Quoc Bao,Night,2025-07-07,2025-10-27,Exited,Performance,25,1242.0,No,6.0,6,3,2,3,0,19.1,17.7,0.31,Yes
EMP0708,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2025-06-05,,Active,,48,1039.0,No,3.3,5,2,5,3,0,41.3,37.5,0.57,No
EMP0709,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Day,2018-08-02,2024-06-19,Exited,Career change,24,1236.0,Yes,22.6,4,3,3,4,6,35.3,24.3,5.88,Yes
EMP0710,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2022-02-04,,Active,,50,1299.0,Yes,27.1,2,5,4,2,3,38.1,33.4,3.9,No
EMP0711,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2023-04-02,,Active,,42,1145.0,No,2.8,13,3,4,3,1,43.3,8.3,2.75,No
EMP0712,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2023-07-14,,Active,,22,929.0,No,5.8,5,4,4,4,0,28.4,6.2,2.47,No
EMP0713,HR & Administration,HR Specialist,MGR-H01,Luong Phuong Thao,Day,2019-07-24,,Active,,44,1215.0,No,9.0,5,3,4,4,2,46.5,25.9,6.44,No
EMP0714,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2018-12-30,,Active,,31,1241.0,Yes,37.5,5,2,4,4,6,47.3,19.7,7.0,No
EMP0715,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Night,2023-12-31,,Active,,38,963.0,Yes,36.3,6,1,4,4,1,33.6,35.3,2.0,No
EMP0716,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2022-04-21,,Active,,39,942.0,No,2.2,1,4,3,3,1,21.0,16.3,3.7,No
EMP0717,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2018-09-14,2025-06-15,Exited,Career change,36,1314.0,No,1.2,9,3,4,4,4,44.1,23.4,6.75,Yes
EMP0718,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Rotating,2022-09-28,2025-08-04,Exited,Career change,41,1906.0,Yes,25.0,12,2,3,2,1,40.5,12.0,2.85,Yes
EMP0719,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Rotating,2025-03-02,,Active,,52,1337.0,No,3.7,14,4,4,3,0,18.1,20.6,0.83,No
EMP0720,Production,Line Leader,MGR-P02,Tran Quoc Bao,Night,2024-05-29,,Active,,49,1087.0,No,2.5,3,2,5,4,0,21.0,11.7,1.59,No
EMP0721,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2019-08-20,2025-08-04,Exited,Compensation,21,1242.0,No,2.1,13,3,5,5,6,32.2,25.3,5.96,Yes
EMP0722,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2024-05-26,,Active,,26,1206.0,No,4.7,3,4,3,3,0,18.9,15.0,1.6,No
EMP0723,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2020-06-22,,Active,,49,1017.0,No,5.0,10,3,3,3,0,32.4,29.9,5.52,No
EMP0724,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2018-12-20,,Active,,39,1074.0,No,5.3,3,3,5,3,5,22.9,10.7,7.03,No
EMP0725,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2019-09-29,,Active,,25,1459.0,Yes,37.1,2,1,5,3,2,50.8,6.6,6.26,No
EMP0726,Supply Chain,Logistics Analyst,MGR-S01,Phan Ngoc Mai,Day,2020-04-03,,Active,,38,1540.0,No,7.1,12,2,2,5,4,23.5,22.9,5.74,No
EMP0727,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2020-04-27,,Active,,51,1765.0,No,3.2,10,3,3,5,3,11.6,28.3,5.68,No
EMP0728,Production,Line Leader,MGR-P04,Pham Hoang Duy,Rotating,2024-04-08,,Active,,52,1383.0,Yes,21.2,3,3,3,3,1,38.9,34.5,1.73,No
EMP0729,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Day,2018-12-19,,Active,,41,1843.0,No,5.0,7,2,1,4,1,46.8,37.6,7.03,No
EMP0730,HR & Administration,Payroll Specialist,MGR-H01,Luong Phuong Thao,Day,2019-10-11,,Active,,35,1234.0,No,4.4,4,5,4,4,2,20.9,40.9,6.22,No
EMP0731,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2022-05-22,,Active,,43,1166.0,No,1.5,14,4,5,1,1,22.1,18.6,3.61,No
EMP0732,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2020-05-09,2025-03-14,Exited,Better opportunity,52,1460.0,Yes,18.0,4,1,2,3,0,21.7,25.0,4.85,Yes
EMP0733,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2025-02-03,,Active,,50,843.0,Yes,20.2,10,3,3,3,0,23.2,15.4,0.91,No
EMP0734,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2024-07-21,,Active,,25,1229.0,Yes,30.2,13,3,5,2,0,20.4,10.7,1.45,No
EMP0735,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2024-10-02,,Active,,52,1508.0,No,4.2,12,1,3,3,0,23.7,4.2,1.25,No
EMP0736,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Night,2019-12-28,,Active,,40,1081.0,No,3.9,4,1,2,5,1,29.6,13.2,6.01,No
EMP0737,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Day,2022-04-02,,Active,,28,1560.0,No,2.4,2,3,4,2,0,17.7,10.3,3.75,No
EMP0738,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Night,2025-09-17,2025-12-20,Exited,Personal reasons,33,1247.0,No,8.7,11,3,4,3,0,21.3,11.9,0.26,Yes
EMP0739,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2019-05-27,,Active,,48,1294.0,No,4.4,6,3,3,3,4,10.6,11.2,6.6,No
EMP0740,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Night,2024-02-16,,Active,,50,1498.0,Yes,44.2,4,3,2,4,1,22.9,8.2,1.87,No
EMP0741,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Rotating,2020-09-22,,Active,,32,1697.0,Yes,25.7,7,3,4,3,4,41.6,12.8,5.27,No
EMP0742,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Rotating,2019-06-15,,Active,,38,936.0,No,6.1,9,3,3,3,5,40.8,19.5,6.55,No
EMP0743,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Night,2022-01-14,,Active,,33,1792.0,Yes,14.7,2,2,5,3,0,48.2,31.9,3.96,No
EMP0744,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2023-09-08,,Active,,53,957.0,Yes,21.5,7,4,5,3,1,47.9,23.7,2.31,No
EMP0745,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2020-11-30,,Active,,25,1310.0,Yes,35.1,8,2,3,1,4,28.1,10.2,5.08,No
EMP0746,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2019-08-04,,Active,,44,894.0,No,3.6,4,3,2,3,1,34.9,31.7,6.41,No
EMP0747,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Rotating,2021-09-12,,Active,,51,969.0,No,1.8,4,1,4,3,3,29.4,19.3,4.3,No
EMP0748,Production,Production Operator,MGR-P04,Pham Hoang Duy,Rotating,2020-01-25,,Active,,30,965.0,No,7.4,9,4,3,5,2,8.9,3.0,5.93,No
EMP0749,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2022-11-06,,Active,,28,2079.0,No,8.3,6,5,3,1,3,19.4,17.3,3.15,No
EMP0750,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2021-12-24,,Active,,30,1237.0,No,4.7,2,2,2,3,0,42.8,10.5,4.02,No
EMP0751,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2019-03-03,,Active,,27,1009.0,No,0.8,3,3,3,4,0,19.0,10.0,6.83,No
EMP0752,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Night,2019-02-13,,Active,,39,1652.0,No,4.8,4,4,2,2,1,17.7,25.6,6.88,No
EMP0753,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Rotating,2019-11-05,,Active,,23,1593.0,No,5.0,16,2,1,2,3,23.6,15.0,6.15,No
EMP0754,Production,Production Operator,MGR-P04,Pham Hoang Duy,Night,2024-06-19,2025-11-08,Exited,Better opportunity,26,836.0,Yes,35.0,6,4,4,4,1,42.7,17.3,1.39,Yes
EMP0755,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2019-09-24,,Active,,35,1135.0,Yes,32.1,10,5,2,3,4,41.6,24.3,6.27,No
EMP0756,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Day,2020-08-19,,Active,,40,1400.0,No,5.1,13,3,3,3,4,53.7,16.3,5.37,No
EMP0757,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2024-02-09,,Active,,36,992.0,No,1.5,3,3,4,3,1,43.3,35.0,1.89,No
EMP0758,Production,Production Operator,MGR-P04,Pham Hoang Duy,Day,2019-03-08,,Active,,48,975.0,No,8.6,6,5,4,2,0,13.2,37.5,6.82,No
EMP0759,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2018-08-25,,Active,,29,1106.0,Yes,29.4,2,4,3,5,4,32.9,11.1,7.35,No
EMP0760,Supply Chain,Warehouse Coordinator,MGR-S02,Dang Quang Huy,Night,2020-09-19,,Active,,25,1164.0,Yes,29.0,4,4,3,1,0,35.1,21.4,5.28,No
